,Category,Company_Name,Job_Title,Job_Mode,City,Country,Salary,Posted_on,Job_url,JAVA,JAVASCRIPT,PYTHON,C++,C#,DESIGNER,AUTOMATION,ARTIST,ANIMATION,TESTING,LEADERSHIP,LIGHTING,MAYA,3DS,BLENDER,UNITY,RPG,HOUDINI,ZBRUSH,SUBSTANCE,SQL,MONGODB,NOSQL,S3,DYNAMODB,CASCADE,NIAGRA,SHURIKEN,POPCORNFX,FUMEFX,UE4,UNREAL,CRYENGINE,AAA,GODOT,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,PASSION,METAGAME,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,TRELLO,CONFLUENCE,BASECAMP,RENDERDOC,PIX,RAZOR
364,Video Games,Gameloft,Art Director,On-Site,Budapest,Hungary,Negotiable,17th January 2022,https://aswift.com/jobs/art-director-budapest-hu/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Video Games,metricminds,Technical Animator,On-Site,Frankfurt,Germany,Negotiable,17th January 2022,https://aswift.com/jobs/technical-animator-remote-options-frankfurt-de/,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Video Games,nDreams,Senior Environment Artist,Hybrid,Farnborough,United Kingdom,Negotiable,17th January 2022,https://aswift.com/jobs/senior-environment-artist-hybrid-options-farnborough-uk/,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Video Games,Novarama,Senior VFX Artist,Remote,Barcelona,Spain,Negotiable,17th January 2022,https://aswift.com/jobs/senior-vfx-artist-remote-options-barcelona-es/,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,Video Games,Plarium,Character Animator,Remote,Herzliya,Israel,Negotiable,17th January 2022,https://aswift.com/jobs/character-animator-remote-herzliya-il/,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Video Games,Ripstone,Art Lead,On-Site,Birmingham,United Kingdom,Negotiable,17th January 2022,https://aswift.com/jobs/lead-artist-hybrid-options-birmingham-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Video Games,Supermassive Games,Gameplay Animator,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/gameplay-animator-guildford-uk/,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Video Games,"Stockholm, SE",Senior Animator,On-Site,Stockholm,Sweden,Negotiable,13th January 2022,https://aswift.com/jobs/senior-animator-stockholm-se-2/,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Video Games,Splash Damage,Senior Environment Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-environment-artist-london-uk-5/,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,Video Games,Splash Damage,Senior Concept Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-concept-artist-london-uk/,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,Video Games,Splash Damage,Senior 3D Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-3d-artist-london-uk-3/,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
375,Video Games,Smilegate,Lead VFX Artist,On-Site,Barcelona,Spain,Negotiable,13th January 2022,https://aswift.com/jobs/lead-vfx-artist-barcelona-es/,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
376,Video Games,Smilegate,Lead Technical Artist,On-Site,Barcelona,Spain,Negotiable,13th January 2022,https://aswift.com/jobs/lead-technical-artist-barcelona-es/,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Video Games,Supermassive Games,Senior Lighting Artist,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-lighting-artist-guildford-uk/,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Video Games,Supermassive Games,Lighting Artist,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/lighting-artist-guildford-uk-3/,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Video Games,Torn Banner Studio,Senior Environment Artist,On-Site,Toronto,Canada,Negotiable,13th January 2022,https://aswift.com/jobs/senior-environment-artist-toronto-ca-3/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Video Games,Torn Banner,Senior Technical Artist,On-Site,Toronto,Canada,Negotiable,13th January 2022,https://aswift.com/jobs/senior-technical-artist-toronto-ca/,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Video Games,Ubisoft Paris,VFX Artist,On-Site,Paris,France,Negotiable,13th January 2022,https://aswift.com/jobs/vfx-artist-paris-fr/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Video Games,Ubisoft Reflections,Lead VFX Artist,On-Site,Newcastle,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/lead-vfx-artist-newcastle-uk/,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Video Games,Winkel Games,UI and UX Designer,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/ui-and-ux-designer-london-uk-2/,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
384,Video Games,Winkel Games,Senior 2D Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-2d-artist-social-casino-london-uk/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Video Games,Virtex VR,Technical Animator,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/technical-animator-remote-options-london-uk/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
386,Video Games,IO Interactive,Animation Tech Programmer,On-Site,Copenhagen,Denmark,Negotiable,13th January 2022,https://aswift.com/jobs/animation-tech-programmer-location-options-copenhagen-dk/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Video Games,IO Interactive,Lead Online Programmer,On-Site,Copenhagen,Denmark,Negotiable,13th January 2022,https://aswift.com/jobs/lead-online-programmer-location-options-copenhagen-dk/,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
388,Video Games,Firesprite,Senior Animation Programmer,Remote,Liverpool,United Kingdom,Negotiable,11th January 2022,https://aswift.com/jobs/animation-programmer-remote-options-liverpool-uk/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Video Games,Supermassive Games,Animation Programmer,On-Site,Guildford,United Kingdom,Negotiable,11th January 2022,https://aswift.com/jobs/animation-programmer-guildford-uk/,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,Video Games,Rocksteady,Senior Gameplay Programmer,On-Site,London,United Kingdom,Negotiable,11th January 2022,https://aswift.com/jobs/senior-gameplay-programmer-london-uk-6/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391,Video Games,Nequinox Studios,Senior Network Programmer,On-Site,Manchester,United Kingdom,Negotiable,10th January 2022,https://aswift.com/jobs/senior-network-programmer-manchester-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Video Games,TT Games,Lead Game Designer,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/lead-game-designer-hybrid-options-knutsford-uk/,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Video Games,TT Games,Senior Combat Designer,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/senior-combat-designer-hybrid-options-knutsford-uk/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,Video Games,TT Games,Assistant Game Director,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/assistant-game-director-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Video Games,TT Games,Technical Design Director,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/technical-design-director-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Video Games,TT Games,Game Director,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/game-director-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Video Games,Voodoo,Senior Game Developer,On-Site,Montreal,Canada,Negotiable,6th January 2022,https://aswift.com/jobs/senior-game-developer-montreal-ca/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Video Games,"Barcelona, ES",Senior Gameplay Programmer,Remote,Barcelona,Spain,Negotiable,6th January 2022,https://aswift.com/jobs/senior-or-lead-c-programmer-barcelona-es/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Video Games,"Barcelona, ES",Network Programmer,Remote,Barcelona,Spain,Negotiable,6th January 2022,https://aswift.com/jobs/network-programmer-remote-barcelona-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Video Games,The Sandbox,Level Designer,Remote,St Julians,Malta,Negotiable,5th January 2022,https://aswift.com/jobs/level-designer-fully-remote-st-julians-mt/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Video Games,Ubisoft Montpellier,Lead 3D Programmer,On-Site,Montpellier,France,Negotiable,20th December 2021,https://aswift.com/jobs/lead-3d-programmer-montpellier-fr/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Video Games,Ubisoft,3D Programmer,On-Site,Winnipeg,Canada,Negotiable,20th December 2021,https://aswift.com/jobs/3d-programmer-mobile-winnipeg-ca/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Video Games,Firesprite,Core Tech Graphics Programmer,Remote,Liverpool,United Kingdom,Negotiable,16th December 2021,https://aswift.com/jobs/core-tech-graphics-programmer-remote-options-liverpool-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
404,Video Games,Tag Games,Game Designer,Remote,Dundee,United Kingdom,Negotiable,16th December 2021,https://aswift.com/jobs/game-designer-remote-dundee-uk-2/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Video Games,Nequinox Studios,Senior Engine Tools Programmer,Remote,Manchester,United Kingdom,Negotiable,15th December 2021,https://aswift.com/jobs/senior-engine-tools-programmer-remote-options-manchester-uk/,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
406,Video Games,Ubisoft Blue Byte,Senior Programmer,On-Site,Dusseldorf,Germany,Negotiable,15th December 2021,https://aswift.com/jobs/senior-programmer-dusseldorf-de/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Video Games,Generate Technologies,Unreal Software Engineer,On-Site,Boston,United States,Negotiable,14th December 2021,https://aswift.com/jobs/unreal-software-engineer-boston-us/,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
408,Video Games,Liquid Swords,Senior Rendering Programmer,On-Site,Stockholm,Sweden,Negotiable,6th December 2021,https://aswift.com/jobs/senior-rendering-programmer-stockholm-se/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Video Games,Supermassive Games,Game Systems Programmer,On-Site,Guildford,United Kingdom,Negotiable,30th November 2021,https://aswift.com/jobs/game-systems-programmer-guildford-uk-3/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Video Games,Tag Games,Senior Gameplay Programmer,Remote,Dundee,United Kingdom,Negotiable,30th November 2021,https://aswift.com/jobs/senior-gameplay-programmer-remote-options-dundee-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
411,Video Games,Warp Digital,Lead Console Programmer,On-Site,London,United Kingdom,Negotiable,29th November 2021,https://aswift.com/jobs/lead-programmer-london-uk-3/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Video Games,Supermassive Games,Network Gameplay Programmer,On-Site,Guildford,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/network-gameplay-programmer-guildford-uk/,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Video Games,Tag Games,Backend Engineer,Remote,Dundee,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/backend-engineer-remote-dundee-uk/,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
414,Video Games,Codemasters Birmingham,Senior or Mid Tools Programmer,Remote,Birmingham,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/senior-or-mid-tools-programmer-remote-options-birmingham-uk/,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Video Games,Ubisoft Montpellier,Tools Programmer,On-Site,Montpellier,France,Negotiable,23rd November 2021,https://aswift.com/jobs/tools-programmer-montpellier-fr/,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Video Games,"Vancouver, CA",Senior Programmer,On-Site,Vancouver,Canada,"£80,000-£90,000",23rd November 2021,https://aswift.com/jobs/senior-programmer-vancouver-ca/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Video Games,"Nova Scotia, CA",Senior Software Engineer,On-Site,Nova Scotia,Canada,Negotiable,23rd November 2021,https://aswift.com/jobs/senior-software-engineer-c-nova-scotia-ca/,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
418,Video Games,"Vancouver, CA (Locations Worldwide)",Rendering Engineer,On-Site,Vancouver,Canada,Negotiable,23rd November 2021,https://aswift.com/jobs/rendering-engineer-vancouver-ca-2/,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
419,Video Games,Wooga,Unity Game Engineer,On-Site,Berlin,Germany,Negotiable,23rd November 2021,https://aswift.com/jobs/unity-game-engineer-berlin-de/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Video Games,Warp Digital,Unity Console Engineer,On-Site,London,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/unity-console-engineer-london-uk/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
421,Video Games,Avalanche Studios,System Programmer,On-Site,Stockholm,Sweden,Negotiable,16th November 2021,https://aswift.com/jobs/system-programmer-stockholm-se/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
